,Location,Industry,Edition,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Year_text,Year_date,Volume
8074,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",253.5877682
8075,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",244.1449365
8076,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",237.7794529
8077,2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",231.9624189
8078,3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",461.5886188
8079,3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",529.9587664
8080,3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",568.9430212
8081,3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",638.7065682
8082,3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",502.4801425
8083,3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",571.7449128
8084,3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",484.4999378
8085,3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",426.8082299
8086,3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",444.2244969
8087,3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",371.217283
8088,3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",345.2585811
8089,3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",302.3247676
8090,3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",242.9898794
8091,3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",169.5019026
8092,3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",139.1587241
8093,4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",152.6420304
8094,4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",174.6980954
8095,4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",187.7673645
8096,4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",198.1023374
8097,4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",208.6713651
8098,4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",216.4722021
8099,4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",220.5623972
8100,4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",228.825279
8101,4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",246.8921301
8102,4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",253.0471754
8103,4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",263.6414226
8104,4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",275.526751
8105,4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",303.8664343
8106,4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",329.1662154
8107,4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",347.8648426
8108,5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",135.2029913
8109,5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",143.1571874
8110,5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",157.1669952
8111,5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",150.6101962
8112,5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",175.066899
8113,5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",176.9466552
8114,5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",174.3445294
8115,5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",173.0676979
8116,5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",163.1775824
8117,5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",156.5619412
8118,5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",139.0851351
8119,5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",160.7749925
8120,5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",170.049983
8121,5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",186.8909795
8122,5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",201.5809857
8123,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",587.4914423
8124,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",562.6549244
8125,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",566.6485145
8126,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",566.9252016
8127,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",537.6035767
8128,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",521.2863931
8129,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",506.4066099
8130,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",532.942337
8131,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",553.9968508
8132,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",631.4287911
8133,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",709.4019116
8134,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",702.9179445
8135,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",699.0260897
8136,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",725.8631623
8137,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",775.2237252
8138,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",327.4875101
8139,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",311.5941539
8140,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",273.9859286
8141,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",260.5599392
8142,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",255.7292612
8143,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",267.4411296
8144,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",287.8154302
8145,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",317.2273856
8146,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",335.6464841
8147,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",346.1712753
8148,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",355.9989573
8149,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",361.781118
8150,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",356.9724543
8151,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",356.8816358
8152,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",361.6128854
8153,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",6361.821376
8154,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",6431.95535
8155,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",6508.155196
8156,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",6613.465388
8157,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",6874.271993
8158,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",7140.954842
8159,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",7452.867846
8160,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",7847.36667
8161,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",8432.15647
8162,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",9052.792745
8163,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",9284.328761
8164,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",9524.309016
8165,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",9656.844461
8166,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",9656.242151
8167,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",9628.714985
8168,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",49.8125902
8169,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",50.39117587
8170,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",50.52001357
8171,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",51.71285183
8172,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",52.63055021
8173,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",54.54767398
8174,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",56.86554117
8175,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",58.06076212
8176,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",59.87020027
8177,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",59.15365381
8178,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",58.39837834
8179,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",57.41935157
8180,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",57.27689061
8181,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",57.18320407
8182,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",57.19772178
8183,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",2950.071618
8184,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",3002.302985
8185,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",3056.324182
8186,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",3001.158363
8187,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",3034.158225
8188,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",3069.071089
8189,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",2880.615855
8190,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",2745.17168
8191,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",2772.309763
8192,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",2755.725542
8193,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",2544.708064
8194,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",2305.546998
8195,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",2083.960428
8196,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",2054.816118
8197,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",2046.905487
8198,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",863.4144561
8199,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",916.6497179
8200,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",962.5866299
8201,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",960.6275169
8202,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",963.2262321
8203,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",952.758958
8204,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",942.7404594
8205,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",955.77818
8206,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",970.2796055
8207,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",971.2602815
8208,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",964.4173818
8209,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",959.0626134
8210,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",942.3595249
8211,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",940.0751252
8212,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",1037.422883
8213,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",313.728901
8214,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",330.0767899
8215,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",342.2715397
8216,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",347.6474167
8217,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",352.3816676
8218,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",359.8907159
8219,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",370.9868548
8220,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",382.2277098
8221,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",398.4801864
8222,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",422.6726252
8223,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",437.6741972
8224,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",454.8456164
8225,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",466.3377887
