,Location,Industry,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Unit,Year_text,Year_date,Year_minus_2016,Volume,competitors
15802,1,Alcoholic Drinks,14,1,Total Volume,Zhejiang Pagoda Brand Shaoxing Wine Factory,1000 litres,2021,31-12-21,9,20455.3071,rest of the competitors
15803,1,Alcoholic Drinks,14,1,Total Volume,Shanghai Jin Feng Wine Co,1000 litres,2021,31-12-21,9,18958.58981,rest of the competitors
15804,1,Alcoholic Drinks,14,1,Total Volume,Lotte Group,1000 litres,2021,31-12-21,9,18913.36923,rest of the competitors
15805,1,Alcoholic Drinks,14,1,Total Volume,Kizakura Sake Brewing Co Ltd,1000 litres,2021,31-12-21,9,16652.73437,rest of the competitors
15806,1,Alcoholic Drinks,14,1,Total Volume,Asahi Group Holdings Ltd,1000 litres,2021,31-12-21,9,16304.9715,rest of the competitors
15807,1,Alcoholic Drinks,14,1,Total Volume,Nihonsakari Co Ltd,1000 litres,2021,31-12-21,9,15796.92708,rest of the competitors
15808,1,Alcoholic Drinks,14,1,Total Volume,KikuMasamune Sake Brewing Co Ltd,1000 litres,2021,31-12-21,9,15491.2353,rest of the competitors
15809,1,Alcoholic Drinks,14,1,Total Volume,Pusan Takju Association,1000 litres,2021,31-12-21,9,15172.57219,rest of the competitors
15810,1,Alcoholic Drinks,14,1,Total Volume,Dynasty Winery Co Ltd,1000 litres,2021,31-12-21,9,14495.85295,rest of the competitors
15811,1,Alcoholic Drinks,14,1,Total Volume,EJ Gallo Winery Inc,1000 litres,2021,31-12-21,9,12931.76383,rest of the competitors
15812,1,Alcoholic Drinks,14,1,Total Volume,Asahi Shuzo Co Ltd,1000 litres,2021,31-12-21,9,12373.08459,rest of the competitors
15813,1,Alcoholic Drinks,14,1,Total Volume,Pernod Ricard Groupe,1000 litres,2021,31-12-21,9,12139.26936,rest of the competitors
15814,1,Alcoholic Drinks,14,1,Total Volume,Yantai Pengzhu Winery Co Ltd,1000 litres,2021,31-12-21,9,12029.36168,rest of the competitors
15815,1,Alcoholic Drinks,14,1,Total Volume,Sapporo Holdings Ltd,1000 litres,2021,31-12-21,9,11938.131,rest of the competitors
15816,1,Alcoholic Drinks,14,1,Total Volume,New Silkroad Culturaltainment Ltd,1000 litres,2021,31-12-21,9,10020.64667,rest of the competitors
15817,1,Alcoholic Drinks,14,1,Total Volume,Kiyosuzakura Brewery Corp,1000 litres,2021,31-12-21,9,9643.247853,rest of the competitors
15818,1,Alcoholic Drinks,14,1,Total Volume,Thang Long Liquor JSC,1000 litres,2021,31-12-21,9,9364.222514,rest of the competitors
15819,1,Alcoholic Drinks,14,1,Total Volume,Siam Winery Co Ltd,1000 litres,2021,31-12-21,9,8725.320117,rest of the competitors
15820,1,Alcoholic Drinks,14,1,Total Volume,Hakushika Co Ltd,1000 litres,2021,31-12-21,9,8659.058753,rest of the competitors
15821,1,Alcoholic Drinks,14,1,Total Volume,Samant Soma Wines Ltd,1000 litres,2021,31-12-21,9,8529.999808,rest of the competitors
15822,1,Alcoholic Drinks,14,1,Total Volume,Daegu Takju Association,1000 litres,2021,31-12-21,9,8386.401934,rest of the competitors
15823,1,Alcoholic Drinks,14,1,Total Volume,LVMH Mot Hennessy Louis Vuitton SA,1000 litres,2021,31-12-21,9,8189.92354,rest of the competitors
15824,1,Alcoholic Drinks,14,1,Total Volume,Citic Guoan Group,1000 litres,2021,31-12-21,9,7730.794435,rest of the competitors
15825,1,Alcoholic Drinks,14,1,Total Volume,Kikkoman Corp,1000 litres,2021,31-12-21,9,7439.459197,rest of the competitors
15826,1,Alcoholic Drinks,14,1,Total Volume,China Tontine Wines Group Ltd,1000 litres,2021,31-12-21,9,7190.720278,rest of the competitors
15827,1,Alcoholic Drinks,14,1,Total Volume,Bel Mondo Italia Corp,1000 litres,2021,31-12-21,9,7089.600152,rest of the competitors
15828,1,Alcoholic Drinks,14,1,Total Volume,Wine Group Inc The,1000 litres,2021,31-12-21,9,7022.481653,rest of the competitors
15829,1,Alcoholic Drinks,14,1,Total Volume,Taiwan Tobacco  Liquor Corp,1000 litres,2021,31-12-21,9,6735.722092,rest of the competitors
15830,1,Alcoholic Drinks,14,1,Total Volume,Sawanotsuru Co Ltd,1000 litres,2021,31-12-21,9,6345.353378,rest of the competitors
15831,1,Alcoholic Drinks,14,1,Total Volume,Hokkan Syuzou Co Ltd,1000 litres,2021,31-12-21,9,6261.78787,rest of the competitors
15832,1,Alcoholic Drinks,14,1,Total Volume,Tenwow International Holdings Ltd,1000 litres,2021,31-12-21,9,5947.182822,rest of the competitors
15833,1,Alcoholic Drinks,14,1,Total Volume,Perindustrian Bapak Djenggot PT,1000 litres,2021,31-12-21,9,5922.588738,rest of the competitors
15834,1,Alcoholic Drinks,14,1,Total Volume,Kikusui Sake Co Ltd,1000 litres,2021,31-12-21,9,5882.670016,rest of the competitors
15835,1,Alcoholic Drinks,14,1,Total Volume,Castel Groupe,1000 litres,2021,31-12-21,9,5164.125889,rest of the competitors
15836,1,Alcoholic Drinks,14,1,Total Volume,Baesangmyun Brewery Place Co Ltd,1000 litres,2021,31-12-21,9,4725.476617,rest of the competitors
15837,1,Alcoholic Drinks,14,1,Total Volume,Akita Shurui Seizoh Co Ltd,1000 litres,2021,31-12-21,9,4718.545721,rest of the competitors
15838,1,Alcoholic Drinks,14,1,Total Volume,Heineken NV,1000 litres,2021,31-12-21,9,4696.384474,rest of the competitors
15839,1,Alcoholic Drinks,14,1,Total Volume,Kenbishi Sake Brewing Co Ltd,1000 litres,2021,31-12-21,9,4449.632681,rest of the competitors
15840,1,Alcoholic Drinks,14,1,Total Volume,King Zyozou Co Ltd,1000 litres,2021,31-12-21,9,4088.056112,rest of the competitors
15841,1,Alcoholic Drinks,14,1,Total Volume,Shanhao Group Co,1000 litres,2021,31-12-21,9,3195.583644,rest of the competitors
15842,1,Alcoholic Drinks,14,1,Total Volume,Constellation Brands Inc,1000 litres,2021,31-12-21,9,3175.200002,rest of the competitors
15843,1,Alcoholic Drinks,14,1,Total Volume,Hakubotan Shuzo Co Ltd,1000 litres,2021,31-12-21,9,2467.580309,rest of the competitors
15844,1,Alcoholic Drinks,14,1,Total Volume,Bohae Brewery Co Ltd,1000 litres,2021,31-12-21,9,2337.162803,rest of the competitors
15845,1,Alcoholic Drinks,14,1,Total Volume,Hite Jinro Co Ltd,1000 litres,2021,31-12-21,9,2333.249978,rest of the competitors
15846,1,Alcoholic Drinks,14,1,Total Volume,Akita Meijyo Co Ltd,1000 litres,2021,31-12-21,9,2186.553796,rest of the competitors
15847,1,Alcoholic Drinks,14,1,Total Volume,Others,1000 litres,2021,31-12-21,9,4806116.768,rest of the competitors
15848,7,Alcoholic Drinks,14,1,Total Volume,Castel Groupe,1000 litres,2021,31-12-21,9,327071.5701,rest of the competitors
15849,7,Alcoholic Drinks,14,1,Total Volume,Accolade Wines Ltd,1000 litres,2021,31-12-21,9,196707.8205,rest of the competitors
15850,7,Alcoholic Drinks,14,1,Total Volume,Cantine Riunite  CIV SC Agr,1000 litres,2021,31-12-21,9,179319.7167,rest of the competitors
15851,7,Alcoholic Drinks,14,1,Total Volume,RotkppchenMumm Sektkellereien GmbH,1000 litres,2021,31-12-21,9,144438.0452,rest of the competitors
15852,7,Alcoholic Drinks,14,1,Total Volume,CAVIRO  Cooperative Agricole VitiFrutticoltori Italiani Riuniti Organizzati Scarl,1000 litres,2021,31-12-21,9,137680.2334,rest of the competitors
15853,7,Alcoholic Drinks,14,1,Total Volume,Pernod Ricard Groupe,1000 litres,2021,31-12-21,9,111933.3797,rest of the competitors
15854,7,Alcoholic Drinks,14,1,Total Volume,Bacardi  Co Ltd,1000 litres,2021,31-12-21,9,106471.43,rest of the competitors
15855,7,Alcoholic Drinks,14,1,Total Volume,J Garca Carrin SA,1000 litres,2021,31-12-21,9,104988.5163,rest of the competitors
15856,7,Alcoholic Drinks,14,1,Total Volume,Treasury Wine Estates Ltd,1000 litres,2021,31-12-21,9,99495.13045,rest of the competitors
15857,7,Alcoholic Drinks,14,1,Total Volume,Via Concha y Toro SA,1000 litres,2021,31-12-21,9,92530.65423,rest of the competitors
15858,7,Alcoholic Drinks,14,1,Total Volume,Grands Chais de France SA Les,1000 litres,2021,31-12-21,9,89979.78308,rest of the competitors
15859,7,Alcoholic Drinks,14,1,Total Volume,Freixenet SA,1000 litres,2021,31-12-21,9,79534.53971,rest of the competitors
15860,7,Alcoholic Drinks,14,1,Total Volume,OetkerGruppe,1000 litres,2021,31-12-21,9,68930.48153,rest of the competitors
15861,7,Alcoholic Drinks,14,1,Total Volume,EJ Gallo Winery Inc,1000 litres,2021,31-12-21,9,56441.47553,rest of the competitors
15862,7,Alcoholic Drinks,14,1,Total Volume,Sektkellerei Schloss Wachenheim AG,1000 litres,2021,31-12-21,9,54609.66303,rest of the competitors
15863,7,Alcoholic Drinks,14,1,Total Volume,Advini SA,1000 litres,2021,31-12-21,9,40099.99853,rest of the competitors
15864,7,Alcoholic Drinks,14,1,Total Volume,Flix Sols Avantis SA,1000 litres,2021,31-12-21,9,36927.22153,rest of the competitors
15865,7,Alcoholic Drinks,14,1,Total Volume,Royal Ahold NV,1000 litres,2021,31-12-21,9,35963.81689,rest of the competitors
15866,7,Alcoholic Drinks,14,1,Total Volume,Altia Oyj,1000 litres,2021,31-12-21,9,34554.61104,rest of the competitors
15867,7,Alcoholic Drinks,14,1,Total Volume,Boisset  La Famille des Grands Vins SAS,1000 litres,2021,31-12-21,9,34549.99996,rest of the competitors
15868,7,Alcoholic Drinks,14,1,Total Volume,Union In Vivo Sca,1000 litres,2021,31-12-21,9,34520.00353,rest of the competitors
15869,7,Alcoholic Drinks,14,1,Total Volume,Codornu SA,1000 litres,2021,31-12-21,9,32444.36666,rest of the competitors
15870,7,Alcoholic Drinks,14,1,Total Volume,Campari Milano SpA Davide,1000 litres,2021,31-12-21,9,30295.35227,rest of the competitors
15871,7,Alcoholic Drinks,14,1,Total Volume,Miguel Torres SA,1000 litres,2021,31-12-21,9,29671.3669,rest of the competitors
15872,7,Alcoholic Drinks,14,1,Total Volume,Schenk SA,1000 litres,2021,31-12-21,9,29301.00882,rest of the competitors
15873,7,Alcoholic Drinks,14,1,Total Volume,Sogrape Group,1000 litres,2021,31-12-21,9,26527.48571,rest of the competitors
15874,7,Alcoholic Drinks,14,1,Total Volume,Greek Wine Cellars D Kourtakis SA,1000 litres,2021,31-12-21,9,25489.99937,rest of the competitors
15875,7,Alcoholic Drinks,14,1,Total Volume,Cantina Viticoltori Consorzio Cantine Sociali del Trentino CAVIT scarl,1000 litres,2021,31-12-21,9,25075.14045,rest of the competitors
15876,7,Alcoholic Drinks,14,1,Total Volume,LVMH Mot Hennessy Louis Vuitton SA,1000 litres,2021,31-12-21,9,24534.81019,rest of the competitors
15877,7,Alcoholic Drinks,14,1,Total Volume,Australian Vintage Ltd,1000 litres,2021,31-12-21,9,23946.40776,rest of the competitors
15878,7,Alcoholic Drinks,14,1,Total Volume,Casa Vinicola Zonin SpA,1000 litres,2021,31-12-21,9,23881.85251,rest of the competitors
15879,7,Alcoholic Drinks,14,1,Total Volume,Santa Margherita SpA,1000 litres,2021,31-12-21,9,22837.01659,rest of the competitors
15880,7,Alcoholic Drinks,14,1,Total Volume,Mertes KG Weinkellerei Peter,1000 litres,2021,31-12-21,9,22532.92466,rest of the competitors
15881,7,Alcoholic Drinks,14,1,Total Volume,Franz Wilhelm Langguth Erben GmbH  Co KG,1000 litres,2021,31-12-21,9,22088.504,rest of the competitors
15882,7,Alcoholic Drinks,14,1,Total Volume,Arco Bodegas Unidas SA,1000 litres,2021,31-12-21,9,21151.40274,rest of the competitors
15883,7,Alcoholic Drinks,14,1,Total Volume,La Martiniquaise SVS,1000 litres,2021,31-12-21,9,20900.91559,rest of the competitors
15884,7,Alcoholic Drinks,14,1,Total Volume,Bataillard SA,1000 litres,2021,31-12-21,9,19725.25132,rest of the competitors
15885,7,Alcoholic Drinks,14,1,Total Volume,Giordano Vini SpA,1000 litres,2021,31-12-21,9,18516.50093,rest of the competitors
15886,7,Alcoholic Drinks,14,1,Total Volume,Flli Gancia  C SpA,1000 litres,2021,31-12-21,9,17597.78143,rest of the competitors
15887,7,Alcoholic Drinks,14,1,Total Volume,Distell Group Ltd,1000 litres,2021,31-12-21,9,16017.72013,rest of the competitors
15888,7,Alcoholic Drinks,14,1,Total Volume,VrankenPommery Monopole SA,1000 litres,2021,31-12-21,9,15286.32699,rest of the competitors
15889,7,Alcoholic Drinks,14,1,Total Volume,Kavaklidere Saraplari AS,1000 litres,2021,31-12-21,9,14208.97438,rest of the competitors
15890,7,Alcoholic Drinks,14,1,Total Volume,Boutaris Group,1000 litres,2021,31-12-21,9,14029.99997,rest of the competitors
15891,7,Alcoholic Drinks,14,1,Total Volume,Casella Wines Pty Ltd,1000 litres,2021,31-12-21,9,14000.12786,rest of the competitors
15892,7,Alcoholic Drinks,14,1,Total Volume,Weinkellerei Lenz Moser AG,1000 litres,2021,31-12-21,9,13585.99921,rest of the competitors
15893,7,Alcoholic Drinks,14,1,Total Volume,Cantine Ronco,1000 litres,2021,31-12-21,9,13167.2899,rest of the competitors
15894,7,Alcoholic Drinks,14,1,Total Volume,Cantina La Vis e Valle di Cembra Scarl,1000 litres,2021,31-12-21,9,12755.81192,rest of the competitors
15895,7,Alcoholic Drinks,14,1,Total Volume,Union des Vignerons des Ctes du Rhne SCA,1000 litres,2021,31-12-21,9,12708.86123,rest of the competitors
15896,7,Alcoholic Drinks,14,1,Total Volume,Bodegas Martn Cdax SA,1000 litres,2021,31-12-21,9,12249.46671,rest of the competitors
15897,7,Alcoholic Drinks,14,1,Total Volume,LansonBCC SA,1000 litres,2021,31-12-21,9,12046.87611,rest of the competitors
15898,7,Alcoholic Drinks,14,1,Total Volume,Fratelli Martini Secondo Luigi SpA,1000 litres,2021,31-12-21,9,11943.48131,rest of the competitors
15899,7,Alcoholic Drinks,14,1,Total Volume,Binderer St Ursula Weinkellerei GmbH,1000 litres,2021,31-12-21,9,11804.67744,rest of the competitors
15900,7,Alcoholic Drinks,14,1,Total Volume,Tsantalis E SA,1000 litres,2021,31-12-21,9,11680.00069,rest of the competitors
15901,7,Alcoholic Drinks,14,1,Total Volume,Acciona SA,1000 litres,2021,31-12-21,9,10371.81021,rest of the competitors
15902,7,Alcoholic Drinks,14,1,Total Volume,Diageo Plc,1000 litres,2021,31-12-21,9,8571.306867,rest of the competitors
15903,7,Alcoholic Drinks,14,1,Total Volume,Doluca Bagcilik ve Sarapcilik,1000 litres,2021,31-12-21,9,8367.942539,rest of the competitors
15904,7,Alcoholic Drinks,14,1,Total Volume,Constellation Brands Inc,1000 litres,2021,31-12-21,9,6482.024509,rest of the competitors
15905,7,Alcoholic Drinks,14,1,Total Volume,Peza Union,1000 litres,2021,31-12-21,9,5090.000278,rest of the competitors
15906,7,Alcoholic Drinks,14,1,Total Volume,Brand Phoenix Ltd,1000 litres,2021,31-12-21,9,4251.369326,rest of the competitors
15907,7,Alcoholic Drinks,14,1,Total Volume,Achaia Clauss Wine Co SA,1000 litres,2021,31-12-21,9,1330.00002,rest of the competitors
15908,7,Alcoholic Drinks,14,1,Total Volume,Racke GmbH  Co A,1000 litres,2021,31-12-21,9,721.73101,rest of the competitors
15909,7,Alcoholic Drinks,14,1,Total Volume,Private Label,1000 litres,2021,31-12-21,9,2683527.076,rest of the competitors
15910,7,Alcoholic Drinks,14,1,Total Volume,Others,1000 litres,2021,31-12-21,9,6250896.459,rest of the competitors
15911,7,Alcoholic Drinks,14,1,Total Volume,Castel Groupe,1000 litres,2020,31-12-20,8,307502.8833,rest of the competitors
15912,7,Alcoholic Drinks,14,1,Total Volume,Accolade Wines Ltd,1000 litres,2020,31-12-20,8,194588.8315,rest of the competitors
15913,7,Alcoholic Drinks,14,1,Total Volume,Cantine Riunite  CIV SC Agr,1000 litres,2020,31-12-20,8,175186.9157,rest of the competitors
15914,7,Alcoholic Drinks,14,1,Total Volume,RotkppchenMumm Sektkellereien GmbH,1000 litres,2020,31-12-20,8,144528.5232,rest of the competitors
15915,7,Alcoholic Drinks,14,1,Total Volume,CAVIRO  Cooperative Agricole VitiFrutticoltori Italiani Riuniti Organizzati Scarl,1000 litres,2020,31-12-20,8,137904.4435,rest of the competitors
15916,7,Alcoholic Drinks,14,1,Total Volume,Pernod Ricard Groupe,1000 litres,2020,31-12-20,8,109269.8216,rest of the competitors
15917,7,Alcoholic Drinks,14,1,Total Volume,Bacardi  Co Ltd,1000 litres,2020,31-12-20,8,103105.2069,rest of the competitors
15918,7,Alcoholic Drinks,14,1,Total Volume,J Garca Carrin SA,1000 litres,2020,31-12-20,8,104950.2202,rest of the competitors
15919,7,Alcoholic Drinks,14,1,Total Volume,Treasury Wine Estates Ltd,1000 litres,2020,31-12-20,8,108489.8933,rest of the competitors
15920,7,Alcoholic Drinks,14,1,Total Volume,Via Concha y Toro SA,1000 litres,2020,31-12-20,8,103780.4112,rest of the competitors
15921,7,Alcoholic Drinks,14,1,Total Volume,Grands Chais de France SA Les,1000 litres,2020,31-12-20,8,90613.52161,rest of the competitors
15922,7,Alcoholic Drinks,14,1,Total Volume,Freixenet SA,1000 litres,2020,31-12-20,8,76828.65234,rest of the competitors
15923,7,Alcoholic Drinks,14,1,Total Volume,OetkerGruppe,1000 litres,2020,31-12-20,8,66794.41268,rest of the competitors
15924,7,Alcoholic Drinks,14,1,Total Volume,EJ Gallo Winery Inc,1000 litres,2020,31-12-20,8,55232.03601,rest of the competitors
15925,7,Alcoholic Drinks,14,1,Total Volume,Sektkellerei Schloss Wachenheim AG,1000 litres,2020,31-12-20,8,54596.125,rest of the competitors
15926,7,Alcoholic Drinks,14,1,Total Volume,Advini SA,1000 litres,2020,31-12-20,8,38399.99917,rest of the competitors
15927,7,Alcoholic Drinks,14,1,Total Volume,Flix Sols Avantis SA,1000 litres,2020,31-12-20,8,34573.89387,rest of the competitors
15928,7,Alcoholic Drinks,14,1,Total Volume,Royal Ahold NV,1000 litres,2020,31-12-20,8,36103.55673,rest of the competitors
15929,7,Alcoholic Drinks,14,1,Total Volume,Altia Oyj,1000 litres,2020,31-12-20,8,35208.5988,rest of the competitors
15930,7,Alcoholic Drinks,14,1,Total Volume,Boisset  La Famille des Grands Vins SAS,1000 litres,2020,31-12-20,8,34389.99941,rest of the competitors
15931,7,Alcoholic Drinks,14,1,Total Volume,Union In Vivo Sca,1000 litres,2020,31-12-20,8,32550.00161,rest of the competitors
15932,7,Alcoholic Drinks,14,1,Total Volume,Codornu SA,1000 litres,2020,31-12-20,8,31765.45056,rest of the competitors
15933,7,Alcoholic Drinks,14,1,Total Volume,Campari Milano SpA Davide,1000 litres,2020,31-12-20,8,28872.10361,rest of the competitors
15934,7,Alcoholic Drinks,14,1,Total Volume,Miguel Torres SA,1000 litres,2020,31-12-20,8,29159.14936,rest of the competitors
15935,7,Alcoholic Drinks,14,1,Total Volume,Schenk SA,1000 litres,2020,31-12-20,8,30512.21333,rest of the competitors
15936,7,Alcoholic Drinks,14,1,Total Volume,Sogrape Group,1000 litres,2020,31-12-20,8,26527.61775,rest of the competitors
15937,7,Alcoholic Drinks,14,1,Total Volume,Greek Wine Cellars D Kourtakis SA,1000 litres,2020,31-12-20,8,25540.00006,rest of the competitors
15938,7,Alcoholic Drinks,14,1,Total Volume,Cantina Viticoltori Consorzio Cantine Sociali del Trentino CAVIT scarl,1000 litres,2020,31-12-20,8,23249.99991,rest of the competitors
15939,7,Alcoholic Drinks,14,1,Total Volume,LVMH Mot Hennessy Louis Vuitton SA,1000 litres,2020,31-12-20,8,23724.15691,rest of the competitors
15940,7,Alcoholic Drinks,14,1,Total Volume,Australian Vintage Ltd,1000 litres,2020,31-12-20,8,22424.40211,rest of the competitors
15941,7,Alcoholic Drinks,14,1,Total Volume,Casa Vinicola Zonin SpA,1000 litres,2020,31-12-20,8,21489.99974,rest of the competitors
15942,7,Alcoholic Drinks,14,1,Total Volume,Santa Margherita SpA,1000 litres,2020,31-12-20,8,22549.99972,rest of the competitors
15943,7,Alcoholic Drinks,14,1,Total Volume,Mertes KG Weinkellerei Peter,1000 litres,2020,31-12-20,8,22706.75039,rest of the competitors
15944,7,Alcoholic Drinks,14,1,Total Volume,Franz Wilhelm Langguth Erben GmbH  Co KG,1000 litres,2020,31-12-20,8,22164.92941,rest of the competitors
15945,7,Alcoholic Drinks,14,1,Total Volume,Arco Bodegas Unidas SA,1000 litres,2020,31-12-20,8,20594.88193,rest of the competitors
15946,7,Alcoholic Drinks,14,1,Total Volume,La Martiniquaise SVS,1000 litres,2020,31-12-20,8,20561.2524,rest of the competitors
15947,7,Alcoholic Drinks,14,1,Total Volume,Bataillard SA,1000 litres,2020,31-12-20,8,20251.79856,rest of the competitors
15948,7,Alcoholic Drinks,14,1,Total Volume,Giordano Vini SpA,1000 litres,2020,31-12-20,8,18170.00046,rest of the competitors
15949,7,Alcoholic Drinks,14,1,Total Volume,Flli Gancia  C SpA,1000 litres,2020,31-12-20,8,16571.56139,rest of the competitors
15950,7,Alcoholic Drinks,14,1,Total Volume,Distell Group Ltd,1000 litres,2020,31-12-20,8,16481.39026,rest of the competitors
15951,7,Alcoholic Drinks,14,1,Total Volume,VrankenPommery Monopole SA,1000 litres,2020,31-12-20,8,15104.63564,rest of the competitors
15952,7,Alcoholic Drinks,14,1,Total Volume,Kavaklidere Saraplari AS,1000 litres,2020,31-12-20,8,13862.40521,rest of the competitors
15953,7,Alcoholic Drinks,14,1,Total Volume,Boutaris Group,1000 litres,2020,31-12-20,8,15066.00105,rest of the competitors
15954,7,Alcoholic Drinks,14,1,Total Volume,Casella Wines Pty Ltd,1000 litres,2020,31-12-20,8,13700.97879,rest of the competitors
15955,7,Alcoholic Drinks,14,1,Total Volume,Weinkellerei Lenz Moser AG,1000 litres,2020,31-12-20,8,13993.60745,rest of the competitors
15956,7,Alcoholic Drinks,14,1,Total Volume,Cantine Ronco,1000 litres,2020,31-12-20,8,13199.9995,rest of the competitors
15957,7,Alcoholic Drinks,14,1,Total Volume,Cantina La Vis e Valle di Cembra Scarl,1000 litres,2020,31-12-20,8,12830,rest of the competitors
15958,7,Alcoholic Drinks,14,1,Total Volume,Union des Vignerons des Ctes du Rhne SCA,1000 litres,2020,31-12-20,8,12967.42555,rest of the competitors
15959,7,Alcoholic Drinks,14,1,Total Volume,Bodegas Martn Cdax SA,1000 litres,2020,31-12-20,8,11612.60459,rest of the competitors
15960,7,Alcoholic Drinks,14,1,Total Volume,LansonBCC SA,1000 litres,2020,31-12-20,8,11936.27335,rest of the competitors
15961,7,Alcoholic Drinks,14,1,Total Volume,Fratelli Martini Secondo Luigi SpA,1000 litres,2020,31-12-20,8,11640.44962,rest of the competitors
15962,7,Alcoholic Drinks,14,1,Total Volume,Binderer St Ursula Weinkellerei GmbH,1000 litres,2020,31-12-20,8,11786.22303,rest of the competitors
15963,7,Alcoholic Drinks,14,1,Total Volume,Tsantalis E SA,1000 litres,2020,31-12-20,8,9914.025973,rest of the competitors
15964,7,Alcoholic Drinks,14,1,Total Volume,Acciona SA,1000 litres,2020,31-12-20,8,10157.42859,rest of the competitors
15965,7,Alcoholic Drinks,14,1,Total Volume,Diageo Plc,1000 litres,2020,31-12-20,8,7261.896696,rest of the competitors
15966,7,Alcoholic Drinks,14,1,Total Volume,Doluca Bagcilik ve Sarapcilik,1000 litres,2020,31-12-20,8,8716.249387,rest of the competitors
15967,7,Alcoholic Drinks,14,1,Total Volume,Constellation Brands Inc,1000 litres,2020,31-12-20,8,7778.430365,rest of the competitors
15968,7,Alcoholic Drinks,14,1,Total Volume,Peza Union,1000 litres,2020,31-12-20,8,5500.00008,rest of the competitors
15969,7,Alcoholic Drinks,14,1,Total Volume,Brand Phoenix Ltd,1000 litres,2020,31-12-20,8,6073.384695,rest of the competitors
15970,7,Alcoholic Drinks,14,1,Total Volume,Achaia Clauss Wine Co SA,1000 litres,2020,31-12-20,8,1600.000002,rest of the competitors
15971,7,Alcoholic Drinks,14,1,Total Volume,Racke GmbH  Co A,1000 litres,2020,31-12-20,8,716.331004,rest of the competitors
15972,7,Alcoholic Drinks,14,1,Total Volume,Listel SAS,1000 litres,2020,31-12-20,8,16161.25199,rest of the competitors
15973,7,Alcoholic Drinks,14,1,Total Volume,Private Label,1000 litres,2020,31-12-20,8,2692759.301,rest of the competitors
15974,7,Alcoholic Drinks,14,1,Total Volume,Others,1000 litres,2020,31-12-20,8,6250394.488,rest of the competitors
15975,7,Alcoholic Drinks,14,1,Total Volume,Castel Groupe,1000 litres,2019,31-12-19,7,304006.2382,rest of the competitors
15976,7,Alcoholic Drinks,14,1,Total Volume,Accolade Wines Ltd,1000 litres,2019,31-12-19,7,188389.9013,rest of the competitors
15977,7,Alcoholic Drinks,14,1,Total Volume,Cantine Riunite  CIV SC Agr,1000 litres,2019,31-12-19,7,174657.7331,rest of the competitors
15978,7,Alcoholic Drinks,14,1,Total Volume,RotkppchenMumm Sektkellereien GmbH,1000 litres,2019,31-12-19,7,142344.7247,rest of the competitors
15979,7,Alcoholic Drinks,14,1,Total Volume,CAVIRO  Cooperative Agricole VitiFrutticoltori Italiani Riuniti Organizzati Scarl,1000 litres,2019,31-12-19,7,135967.357,rest of the competitors
15980,7,Alcoholic Drinks,14,1,Total Volume,Pernod Ricard Groupe,1000 litres,2019,31-12-19,7,107960.842,rest of the competitors
15981,7,Alcoholic Drinks,14,1,Total Volume,Bacardi  Co Ltd,1000 litres,2019,31-12-19,7,103443.8631,rest of the competitors
15982,7,Alcoholic Drinks,14,1,Total Volume,J Garca Carrin SA,1000 litres,2019,31-12-19,7,105530.4939,rest of the competitors
15983,7,Alcoholic Drinks,14,1,Total Volume,Treasury Wine Estates Ltd,1000 litres,2019,31-12-19,7,69360.95294,rest of the competitors
15984,7,Alcoholic Drinks,14,1,Total Volume,Via Concha y Toro SA,1000 litres,2019,31-12-19,7,101904.3666,rest of the competitors
15985,7,Alcoholic Drinks,14,1,Total Volume,Grands Chais de France SA Les,1000 litres,2019,31-12-19,7,92739.59556,rest of the competitors
15986,7,Alcoholic Drinks,14,1,Total Volume,Freixenet SA,1000 litres,2019,31-12-19,7,72358.44561,rest of the competitors
15987,7,Alcoholic Drinks,14,1,Total Volume,OetkerGruppe,1000 litres,2019,31-12-19,7,66495.25349,rest of the competitors
15988,7,Alcoholic Drinks,14,1,Total Volume,EJ Gallo Winery Inc,1000 litres,2019,31-12-19,7,54155.90087,rest of the competitors
15989,7,Alcoholic Drinks,14,1,Total Volume,Sektkellerei Schloss Wachenheim AG,1000 litres,2019,31-12-19,7,54612.05118,rest of the competitors
15990,7,Alcoholic Drinks,14,1,Total Volume,Advini SA,1000 litres,2019,31-12-19,7,35299.99906,rest of the competitors
15991,7,Alcoholic Drinks,14,1,Total Volume,Flix Sols Avantis SA,1000 litres,2019,31-12-19,7,32640.43066,rest of the competitors
15992,7,Alcoholic Drinks,14,1,Total Volume,Royal Ahold NV,1000 litres,2019,31-12-19,7,36424.18218,rest of the competitors
15993,7,Alcoholic Drinks,14,1,Total Volume,Altia Oyj,1000 litres,2019,31-12-19,7,35654.59382,rest of the competitors
15994,7,Alcoholic Drinks,14,1,Total Volume,Boisset  La Famille des Grands Vins SAS,1000 litres,2019,31-12-19,7,34129.99901,rest of the competitors
15995,7,Alcoholic Drinks,14,1,Total Volume,Union In Vivo Sca,1000 litres,2019,31-12-19,7,29680.00093,rest of the competitors
15996,7,Alcoholic Drinks,14,1,Total Volume,Codornu SA,1000 litres,2019,31-12-19,7,30186.66664,rest of the competitors
15997,7,Alcoholic Drinks,14,1,Total Volume,Campari Milano SpA Davide,1000 litres,2019,31-12-19,7,29051.33684,rest of the competitors
