Location,Industry,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Unit,Year_text,Year_date,Year_minus_2016,Volume
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Deolarte SA de CV,1000 litres,2016.0,31-12-16,4.0,0.185330129
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Deolarte SA de CV,1000 litres,2017.0,31-12-17,5.0,0.188109993
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Deolarte SA de CV,1000 litres,2018.0,31-12-18,6.0,0.19186999
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Deolarte SA de CV,1000 litres,2019.0,31-12-19,7.0,0.194679989
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Deolarte SA de CV,1000 litres,2020.0,31-12-20,8.0,0.19799001
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Deolarte SA de CV,1000 litres,2021.0,31-12-21,9.0,0.20172999
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Valle Ballina  Fernndez SA,1000 litres,2016.0,31-12-16,4.0,0.103970035
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Valle Ballina  Fernndez SA,1000 litres,2017.0,31-12-17,5.0,0.115770591
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Valle Ballina  Fernndez SA,1000 litres,2018.0,31-12-18,6.0,0.135994305
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Valle Ballina  Fernndez SA,1000 litres,2019.0,31-12-19,7.0,0.157805459
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Valle Ballina  Fernndez SA,1000 litres,2020.0,31-12-20,8.0,0.167079477
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Valle Ballina  Fernndez SA,1000 litres,2021.0,31-12-21,9.0,0.177105402
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Sidrera La Carolina SA,1000 litres,2016.0,31-12-16,4.0,0.252389685
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Sidrera La Carolina SA,1000 litres,2017.0,31-12-17,5.0,0.232198497
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Sidrera La Carolina SA,1000 litres,2018.0,31-12-18,6.0,0.251470005
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Sidrera La Carolina SA,1000 litres,2019.0,31-12-19,7.0,0.204264209
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Sidrera La Carolina SA,1000 litres,2020.0,31-12-20,8.0,0.191
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Sidrera La Carolina SA,1000 litres,2021.0,31-12-21,9.0,0.172999993
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Complejo Licorero Ponche Crema CA,1000 litres,2016.0,31-12-16,4.0,1.147353854
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Complejo Licorero Ponche Crema CA,1000 litres,2017.0,31-12-17,5.0,1.434011754
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Complejo Licorero Ponche Crema CA,1000 litres,2018.0,31-12-18,6.0,1.492123234
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Complejo Licorero Ponche Crema CA,1000 litres,2019.0,31-12-19,7.0,1.608837938
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Complejo Licorero Ponche Crema CA,1000 litres,2020.0,31-12-20,8.0,0.378287782
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Complejo Licorero Ponche Crema CA,1000 litres,2021.0,31-12-21,9.0,0.121599442
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Senz Briones y Ca SAI y C,1000 litres,2016.0,31-12-16,4.0,0.03018226
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Senz Briones y Ca SAI y C,1000 litres,2017.0,31-12-17,5.0,0.030057779
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Senz Briones y Ca SAI y C,1000 litres,2018.0,31-12-18,6.0,0.040480831
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Senz Briones y Ca SAI y C,1000 litres,2019.0,31-12-19,7.0,0.045674788
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Senz Briones y Ca SAI y C,1000 litres,2020.0,31-12-20,8.0,0.050821799
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Senz Briones y Ca SAI y C,1000 litres,2021.0,31-12-21,9.0,0.06960573
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Manuel Busto Amandi SA,1000 litres,2016.0,31-12-16,4.0,0.590504835
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Manuel Busto Amandi SA,1000 litres,2017.0,31-12-17,5.0,0.623408105
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Manuel Busto Amandi SA,1000 litres,2018.0,31-12-18,6.0,0.645491261
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Manuel Busto Amandi SA,1000 litres,2019.0,31-12-19,7.0,0.676096804
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Manuel Busto Amandi SA,1000 litres,2020.0,31-12-20,8.0,0.04510028
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Manuel Busto Amandi SA,1000 litres,2021.0,31-12-21,9.0,0.01047913
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Central de Licores Unidos de Venezuela CA,1000 litres,2016.0,31-12-16,4.0,0.355351825
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Central de Licores Unidos de Venezuela CA,1000 litres,2017.0,31-12-17,5.0,0.355578607
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Central de Licores Unidos de Venezuela CA,1000 litres,2018.0,31-12-18,6.0,0.355478598
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Central de Licores Unidos de Venezuela CA,1000 litres,2019.0,31-12-19,7.0,0.357732098
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Central de Licores Unidos de Venezuela CA,1000 litres,2020.0,31-12-20,8.0,0.044513029
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Central de Licores Unidos de Venezuela CA,1000 litres,2021.0,31-12-21,9.0,0.008529756
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,IPECA,1000 litres,2016.0,31-12-16,4.0,0.345342588
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,IPECA,1000 litres,2017.0,31-12-17,5.0,0.33189339
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,IPECA,1000 litres,2018.0,31-12-18,6.0,0.331800103
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,IPECA,1000 litres,2019.0,31-12-19,7.0,0.313460387
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,IPECA,1000 litres,2020.0,31-12-20,8.0,0.031486959
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,IPECA,1000 litres,2021.0,31-12-21,9.0,0.006284298
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Vitivincola Cereser SA,1000 litres,2016.0,31-12-16,4.0,8.085590134
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Vitivincola Cereser SA,1000 litres,2017.0,31-12-17,5.0,8.497222703
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Private Label,1000 litres,2016.0,31-12-16,4.0,5.198161764
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Private Label,1000 litres,2017.0,31-12-17,5.0,3.922397403
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Private Label,1000 litres,2018.0,31-12-18,6.0,4.035633458
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Private Label,1000 litres,2019.0,31-12-19,7.0,4.047083679
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Private Label,1000 litres,2020.0,31-12-20,8.0,4.075249912
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Private Label,1000 litres,2021.0,31-12-21,9.0,4.170759795
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Others,1000 litres,2016.0,31-12-16,4.0,34.75050211
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Others,1000 litres,2017.0,31-12-17,5.0,27.60244523
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Others,1000 litres,2018.0,31-12-18,6.0,28.16687097
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Others,1000 litres,2019.0,31-12-19,7.0,27.29416804
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Others,1000 litres,2020.0,31-12-20,8.0,26.91807799
4.0,Alcoholic Drinks,17.0,1.0,Total Volume,Others,1000 litres,2021.0,31-12-21,9.0,27.48785225
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Carlsberg AS,1000 litres,2016.0,31-12-16,4.0,23.21296221
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Carlsberg AS,1000 litres,2017.0,31-12-17,5.0,25.24232033
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Carlsberg AS,1000 litres,2018.0,31-12-18,6.0,28.81636183
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Carlsberg AS,1000 litres,2019.0,31-12-19,7.0,32.01705548
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Carlsberg AS,1000 litres,2020.0,31-12-20,8.0,37.19319376
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Carlsberg AS,1000 litres,2021.0,31-12-21,9.0,38.35126032
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Heineken NV,1000 litres,2016.0,31-12-16,4.0,0.45159802
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Heineken NV,1000 litres,2017.0,31-12-17,5.0,1.011094988
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Heineken NV,1000 litres,2018.0,31-12-18,6.0,1.57307693
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Heineken NV,1000 litres,2019.0,31-12-19,7.0,13.62765923
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Heineken NV,1000 litres,2020.0,31-12-20,8.0,17.65220136
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Heineken NV,1000 litres,2021.0,31-12-21,9.0,20.63988852
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Olvi Oyj,1000 litres,2016.0,31-12-16,4.0,13.91701311
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Olvi Oyj,1000 litres,2017.0,31-12-17,5.0,13.65888677
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Olvi Oyj,1000 litres,2018.0,31-12-18,6.0,13.81491122
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Olvi Oyj,1000 litres,2019.0,31-12-19,7.0,12.96004216
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Olvi Oyj,1000 litres,2020.0,31-12-20,8.0,11.69534584
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Olvi Oyj,1000 litres,2021.0,31-12-21,9.0,10.93251093
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Asahi Group Holdings Ltd,1000 litres,2020.0,31-12-20,8.0,4.270106357
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Asahi Group Holdings Ltd,1000 litres,2021.0,31-12-21,9.0,6.116022464
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Dragonyte Brewery,1000 litres,2017.0,31-12-17,5.0,0.094609688
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Dragonyte Brewery,1000 litres,2018.0,31-12-18,6.0,1.207023277
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Dragonyte Brewery,1000 litres,2019.0,31-12-19,7.0,2.902034175
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Dragonyte Brewery,1000 litres,2020.0,31-12-20,8.0,3.941923565
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Dragonyte Brewery,1000 litres,2021.0,31-12-21,9.0,4.678228487
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Sektkellerei Schloss Wachenheim AG,1000 litres,2017.0,31-12-17,5.0,0.969866008
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Sektkellerei Schloss Wachenheim AG,1000 litres,2018.0,31-12-18,6.0,4.90007578
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Sektkellerei Schloss Wachenheim AG,1000 litres,2019.0,31-12-19,7.0,6.65740801
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Sektkellerei Schloss Wachenheim AG,1000 litres,2020.0,31-12-20,8.0,5.029794766
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Sektkellerei Schloss Wachenheim AG,1000 litres,2021.0,31-12-21,9.0,4.436974309
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Novi Produkty Group,1000 litres,2018.0,31-12-18,6.0,0.669203365
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Novi Produkty Group,1000 litres,2019.0,31-12-19,7.0,2.059999991
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Novi Produkty Group,1000 litres,2020.0,31-12-20,8.0,4.013047706
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Novi Produkty Group,1000 litres,2021.0,31-12-21,9.0,4.424851162
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Royal Fruit Garden TOV,1000 litres,2016.0,31-12-16,4.0,0.812700359
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Royal Fruit Garden TOV,1000 litres,2017.0,31-12-17,5.0,1.082072028
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Royal Fruit Garden TOV,1000 litres,2018.0,31-12-18,6.0,1.155981158
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Royal Fruit Garden TOV,1000 litres,2019.0,31-12-19,7.0,1.163505486
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Royal Fruit Garden TOV,1000 litres,2020.0,31-12-20,8.0,2.88599979
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Royal Fruit Garden TOV,1000 litres,2021.0,31-12-21,9.0,3.800546096
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Obolon PAT,1000 litres,2019.0,31-12-19,7.0,0.875200314
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Obolon PAT,1000 litres,2020.0,31-12-20,8.0,3.405010059
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Obolon PAT,1000 litres,2021.0,31-12-21,9.0,3.042999897
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Warwin SA,1000 litres,2017.0,31-12-17,5.0,0.053259356
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Warwin SA,1000 litres,2018.0,31-12-18,6.0,0.632475485
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Warwin SA,1000 litres,2019.0,31-12-19,7.0,0.764734277
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Warwin SA,1000 litres,2020.0,31-12-20,8.0,0.889609285
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Warwin SA,1000 litres,2021.0,31-12-21,9.0,1.369926334
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Minski Zavod Vinogradnyh Vin ZAO,1000 litres,2016.0,31-12-16,4.0,2.900000014
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Minski Zavod Vinogradnyh Vin ZAO,1000 litres,2017.0,31-12-17,5.0,1.800000072
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Minski Zavod Vinogradnyh Vin ZAO,1000 litres,2018.0,31-12-18,6.0,1.499999979
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Minski Zavod Vinogradnyh Vin ZAO,1000 litres,2019.0,31-12-19,7.0,1.404995959
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Minski Zavod Vinogradnyh Vin ZAO,1000 litres,2020.0,31-12-20,8.0,1.370000073
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Minski Zavod Vinogradnyh Vin ZAO,1000 litres,2021.0,31-12-21,9.0,1.324999969
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Clarks Cider SRL,1000 litres,2020.0,31-12-20,8.0,0.682731053
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Clarks Cider SRL,1000 litres,2021.0,31-12-21,9.0,0.818343379
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Janton SA SpK,1000 litres,2017.0,31-12-17,5.0,0.064869818
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Janton SA SpK,1000 litres,2018.0,31-12-18,6.0,0.947084926
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Janton SA SpK,1000 litres,2019.0,31-12-19,7.0,1.085861974
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Janton SA SpK,1000 litres,2020.0,31-12-20,8.0,0.900153809
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Janton SA SpK,1000 litres,2021.0,31-12-21,9.0,0.76866315
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,NVP Nyva TOV,1000 litres,2020.0,31-12-20,8.0,1.449999958
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,NVP Nyva TOV,1000 litres,2021.0,31-12-21,9.0,0.579444836
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Mix SA,1000 litres,2018.0,31-12-18,6.0,0.109595167
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Mix SA,1000 litres,2019.0,31-12-19,7.0,0.455662321
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Mix SA,1000 litres,2020.0,31-12-20,8.0,0.462458152
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Mix SA,1000 litres,2021.0,31-12-21,9.0,0.480312573
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Harboes Bryggeri AS,1000 litres,2016.0,31-12-16,4.0,0.616225194
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Harboes Bryggeri AS,1000 litres,2017.0,31-12-17,5.0,0.597122195
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Harboes Bryggeri AS,1000 litres,2018.0,31-12-18,6.0,0.55874321
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Harboes Bryggeri AS,1000 litres,2019.0,31-12-19,7.0,0.525170421
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Harboes Bryggeri AS,1000 litres,2020.0,31-12-20,8.0,0.465440383
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Harboes Bryggeri AS,1000 litres,2021.0,31-12-21,9.0,0.455000014
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Browar Fortuna SP zoo,1000 litres,2018.0,31-12-18,6.0,0.10046224
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Browar Fortuna SP zoo,1000 litres,2019.0,31-12-19,7.0,0.474315181
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Browar Fortuna SP zoo,1000 litres,2020.0,31-12-20,8.0,0.475207641
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Browar Fortuna SP zoo,1000 litres,2021.0,31-12-21,9.0,0.448751978
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,CC Group Plc,1000 litres,2016.0,31-12-16,4.0,0.043109254
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,CC Group Plc,1000 litres,2017.0,31-12-17,5.0,0.129906082
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,CC Group Plc,1000 litres,2018.0,31-12-18,6.0,0.201889289
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,CC Group Plc,1000 litres,2019.0,31-12-19,7.0,0.32556741
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,CC Group Plc,1000 litres,2020.0,31-12-20,8.0,0.486189897
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,CC Group Plc,1000 litres,2021.0,31-12-21,9.0,0.399370195
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Amber Group,1000 litres,2018.0,31-12-18,6.0,0.805562055
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Amber Group,1000 litres,2019.0,31-12-19,7.0,0.650000004
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Amber Group,1000 litres,2020.0,31-12-20,8.0,0.480000003
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Amber Group,1000 litres,2021.0,31-12-21,9.0,0.395254953
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Medovarus OOO,1000 litres,2016.0,31-12-16,4.0,0.165289981
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Medovarus OOO,1000 litres,2017.0,31-12-17,5.0,0.189125119
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Medovarus OOO,1000 litres,2018.0,31-12-18,6.0,0.256025411
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Medovarus OOO,1000 litres,2019.0,31-12-19,7.0,0.260792103
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Medovarus OOO,1000 litres,2020.0,31-12-20,8.0,0.352185676
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Medovarus OOO,1000 litres,2021.0,31-12-21,9.0,0.330109995
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Royal Unibrew AS,1000 litres,2016.0,31-12-16,4.0,1.610469416
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Royal Unibrew AS,1000 litres,2017.0,31-12-17,5.0,1.814624736
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Royal Unibrew AS,1000 litres,2018.0,31-12-18,6.0,1.305089978
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Royal Unibrew AS,1000 litres,2019.0,31-12-19,7.0,1.247348862
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Royal Unibrew AS,1000 litres,2020.0,31-12-20,8.0,1.225164066
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Royal Unibrew AS,1000 litres,2021.0,31-12-21,9.0,0.32491636
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Zolotonisky LGZ Zlatogor TOV,1000 litres,2020.0,31-12-20,8.0,0.150000003
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Zolotonisky LGZ Zlatogor TOV,1000 litres,2021.0,31-12-21,9.0,0.319999987
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,As Vohu Vein,1000 litres,2016.0,31-12-16,4.0,0.01386
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,As Vohu Vein,1000 litres,2017.0,31-12-17,5.0,0.106127998
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,As Vohu Vein,1000 litres,2018.0,31-12-18,6.0,0.167048002
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,As Vohu Vein,1000 litres,2019.0,31-12-19,7.0,0.274604161
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,As Vohu Vein,1000 litres,2020.0,31-12-20,8.0,0.410400008
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,As Vohu Vein,1000 litres,2021.0,31-12-21,9.0,0.276821308
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,SK Drink Kft,1000 litres,2016.0,31-12-16,4.0,0.111360001
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,SK Drink Kft,1000 litres,2017.0,31-12-17,5.0,0.115259003
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,SK Drink Kft,1000 litres,2018.0,31-12-18,6.0,0.143841009
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,SK Drink Kft,1000 litres,2019.0,31-12-19,7.0,0.161249997
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,SK Drink Kft,1000 litres,2020.0,31-12-20,8.0,0.173669992
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,SK Drink Kft,1000 litres,2021.0,31-12-21,9.0,0.204059991
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,United Dutch Breweries BV,1000 litres,2017.0,31-12-17,5.0,0.054672002
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,United Dutch Breweries BV,1000 litres,2018.0,31-12-18,6.0,0.086664004
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,United Dutch Breweries BV,1000 litres,2019.0,31-12-19,7.0,0.142916672
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,United Dutch Breweries BV,1000 litres,2020.0,31-12-20,8.0,0.215999999
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,United Dutch Breweries BV,1000 litres,2021.0,31-12-21,9.0,0.175808399
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Suzdalsky Medovarenny Zavod ZAO,1000 litres,2016.0,31-12-16,4.0,0.165961826
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Suzdalsky Medovarenny Zavod ZAO,1000 litres,2017.0,31-12-17,5.0,0.196979059
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Suzdalsky Medovarenny Zavod ZAO,1000 litres,2018.0,31-12-18,6.0,0.088444276
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Suzdalsky Medovarenny Zavod ZAO,1000 litres,2019.0,31-12-19,7.0,0.143852889
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Suzdalsky Medovarenny Zavod ZAO,1000 litres,2020.0,31-12-20,8.0,0.190497993
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Suzdalsky Medovarenny Zavod ZAO,1000 litres,2021.0,31-12-21,9.0,0.160856498
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Les Celliers de Meknes,1000 litres,2018.0,31-12-18,6.0,0.090133096
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Les Celliers de Meknes,1000 litres,2019.0,31-12-19,7.0,0.131193718
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Les Celliers de Meknes,1000 litres,2020.0,31-12-20,8.0,0.168248445
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Les Celliers de Meknes,1000 litres,2021.0,31-12-21,9.0,0.14221001
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Plus HO Drinki Sp zoo,1000 litres,2016.0,31-12-16,4.0,0.001632
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Plus HO Drinki Sp zoo,1000 litres,2017.0,31-12-17,5.0,0.179145161
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Plus HO Drinki Sp zoo,1000 litres,2018.0,31-12-18,6.0,0.804196279
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Plus HO Drinki Sp zoo,1000 litres,2019.0,31-12-19,7.0,0.322427711
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Plus HO Drinki Sp zoo,1000 litres,2020.0,31-12-20,8.0,0.199355389
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Plus HO Drinki Sp zoo,1000 litres,2021.0,31-12-21,9.0,0.13616265
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Integrator Sp zoo,1000 litres,2019.0,31-12-19,7.0,0.17586967
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Integrator Sp zoo,1000 litres,2020.0,31-12-20,8.0,0.162266017
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Integrator Sp zoo,1000 litres,2021.0,31-12-21,9.0,0.125027293
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Kopparbergs Bryggeri AB,1000 litres,2016.0,31-12-16,4.0,0.085263805
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Kopparbergs Bryggeri AB,1000 litres,2017.0,31-12-17,5.0,0.086218768
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Kopparbergs Bryggeri AB,1000 litres,2018.0,31-12-18,6.0,0.161501285
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Kopparbergs Bryggeri AB,1000 litres,2019.0,31-12-19,7.0,0.154847245
3.0,Alcoholic Drinks,17.0,1.0,Total Volume,Kopparbergs Bryggeri AB,1000 litres,2020.0,31-12-20,8.0,0.144162885
