,Location,Industry,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Unit,Year_text,Year_date,Year_minus_2016,Volume
15583,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Zhejiang Shaoxing Baita Brewery,million litres,2017.0,31-12-17,5.0,"10,19159948"
15584,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Others,million litres,2017.0,31-12-17,5.0,"4357,344738"
15585,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Kuai Ji Shan Shaoxing Wine Co Ltd,million litres,2018.0,31-12-18,6.0,"77,73866667"
15586,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Zhejiang Guyue Longshan Shaoxing Wine Co Ltd,million litres,2018.0,31-12-18,6.0,"128,450915"
15587,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Seoul Takju Association,million litres,2018.0,31-12-18,6.0,"115,0000023"
15588,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Yantai Changyu Group Co Ltd,million litres,2018.0,31-12-18,6.0,"71,8548611"
15589,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Jiangsu Zhangjiagang Brewery Co Ltd,million litres,2018.0,31-12-18,6.0,"64,60227394"
15590,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,China National Cereals Oils  Foodstuffs Imp  Exp Corp COFCO,million litres,2018.0,31-12-18,6.0,"68,00233475"
15591,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Bright Food Group Co Ltd,million litres,2018.0,31-12-18,6.0,"71,35421128"
15592,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Hakutsuru Sake Brewing Co Ltd,million litres,2018.0,31-12-18,6.0,"57,62087612"
15593,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Suntory Holdings Ltd,million litres,2018.0,31-12-18,6.0,"52,55360393"
15594,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Takara Holdings Inc,million litres,2018.0,31-12-18,6.0,"52,58396852"
15595,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Kooksoondang Brewery Co Ltd,million litres,2018.0,31-12-18,6.0,"77,2120019"
15596,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Via Concha y Toro SA,million litres,2018.0,31-12-18,6.0,"25,22283551"
15597,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Gekkeikan Sake Co Ltd,million litres,2018.0,31-12-18,6.0,"49,02258805"
15598,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Kirin Holdings Co Ltd,million litres,2018.0,31-12-18,6.0,"41,07258191"
15599,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Santa Helena SA,million litres,2018.0,31-12-18,6.0,"3,888000029"
15600,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Koyama Honke Syuzou Co Ltd,million litres,2018.0,31-12-18,6.0,"25,07218973"
15601,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Ozeki Co Ltd,million litres,2018.0,31-12-18,6.0,"26,20091465"
15602,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Treasury Wine Estates Ltd,million litres,2018.0,31-12-18,6.0,"11,24581295"
15603,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Yantai Weilong Grape Wine Co Ltd,million litres,2018.0,31-12-18,6.0,"18,70316174"
15604,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Zhejiang Pagoda Brand Shaoxing Wine Factory,million litres,2018.0,31-12-18,6.0,"18,89720031"
15605,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Lotte Group,million litres,2018.0,31-12-18,6.0,"20,28310599"
15606,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Kizakura Sake Brewing Co Ltd,million litres,2018.0,31-12-18,6.0,"18,25600034"
15607,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Asahi Group Holdings Ltd,million litres,2018.0,31-12-18,6.0,"16,1211584"
15608,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Nihonsakari Co Ltd,million litres,2018.0,31-12-18,6.0,"17,23705708"
15609,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,KikuMasamune Sake Brewing Co Ltd,million litres,2018.0,31-12-18,6.0,"17,35185981"
15610,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Pusan Takju Association,million litres,2018.0,31-12-18,6.0,"16,00000037"
15611,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Dynasty Winery Co Ltd,million litres,2018.0,31-12-18,6.0,"18,07959678"
15612,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,EJ Gallo Winery Inc,million litres,2018.0,31-12-18,6.0,"18,21818959"
15613,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Asahi Shuzo Co Ltd,million litres,2018.0,31-12-18,6.0,"9,319675783"
15614,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Pernod Ricard Groupe,million litres,2018.0,31-12-18,6.0,"11,28462913"
15615,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Yantai Pengzhu Winery Co Ltd,million litres,2018.0,31-12-18,6.0,"10,5568024"
15616,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Sapporo Holdings Ltd,million litres,2018.0,31-12-18,6.0,"14,26076802"
15617,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Kiyosuzakura Brewery Corp,million litres,2018.0,31-12-18,6.0,"10,79599949"
15618,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Thang Long Liquor JSC,million litres,2018.0,31-12-18,6.0,"7,877988627"
15619,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Siam Winery Co Ltd,million litres,2018.0,31-12-18,6.0,"6,27592985"
15620,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Hakushika Co Ltd,million litres,2018.0,31-12-18,6.0,"11,03677246"
15621,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Samant Soma Wines Ltd,million litres,2018.0,31-12-18,6.0,"6,558757485"
15622,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Daegu Takju Association,million litres,2018.0,31-12-18,6.0,"15,49999955"
15623,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,LVMH Mot Hennessy Louis Vuitton SA,million litres,2018.0,31-12-18,6.0,"7,483159203"
15624,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Citic Guoan Group,million litres,2018.0,31-12-18,6.0,"7,326675067"
15625,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Kikkoman Corp,million litres,2018.0,31-12-18,6.0,"7,880489667"
15626,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,China Tontine Wines Group Ltd,million litres,2018.0,31-12-18,6.0,"15,75299983"
15627,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Bel Mondo Italia Corp,million litres,2018.0,31-12-18,6.0,"4,741576496"
15628,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Wine Group Inc The,million litres,2018.0,31-12-18,6.0,"8,391861674"
15629,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Taiwan Tobacco  Liquor Corp,million litres,2018.0,31-12-18,6.0,"7,041638093"
15630,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Sawanotsuru Co Ltd,million litres,2018.0,31-12-18,6.0,"7,64500012"
15631,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Hokkan Syuzou Co Ltd,million litres,2018.0,31-12-18,6.0,"6,589000389"
15632,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Tenwow International Holdings Ltd,million litres,2018.0,31-12-18,6.0,"6,299999984"
15633,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Perindustrian Bapak Djenggot PT,million litres,2018.0,31-12-18,6.0,"7,916609755"
15634,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Kikusui Sake Co Ltd,million litres,2018.0,31-12-18,6.0,"5,899000378"
15635,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Castel Groupe,million litres,2018.0,31-12-18,6.0,"4,836826583"
15636,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Baesangmyun Brewery Place Co Ltd,million litres,2018.0,31-12-18,6.0,"2,469999825"
15637,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Akita Shurui Seizoh Co Ltd,million litres,2018.0,31-12-18,6.0,"4,988000109"
15638,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Heineken NV,million litres,2018.0,31-12-18,6.0,"5,436373618"
15639,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Kenbishi Sake Brewing Co Ltd,million litres,2018.0,31-12-18,6.0,"5,795000104"
15640,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,King Zyozou Co Ltd,million litres,2018.0,31-12-18,6.0,"4,179000058"
15641,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Shanhao Group Co,million litres,2018.0,31-12-18,6.0,"4,42445536"
15642,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Constellation Brands Inc,million litres,2018.0,31-12-18,6.0,"4,806899977"
15643,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Hakubotan Shuzo Co Ltd,million litres,2018.0,31-12-18,6.0,"2,905999963"
15644,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Bohae Brewery Co Ltd,million litres,2018.0,31-12-18,6.0,"2,430000018"
15645,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Hite Jinro Co Ltd,million litres,2018.0,31-12-18,6.0,"3,201630108"
15646,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Akita Meijyo Co Ltd,million litres,2018.0,31-12-18,6.0,"3,030999952"
15647,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Zhejiang Anji Wuzhanmao Wine Co Ltd,million litres,2018.0,31-12-18,6.0,"33,18468233"
15648,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Vats Group,million litres,2018.0,31-12-18,6.0,"13,02182474"
15649,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Wuxi Zhentai Winery Co Ltd,million litres,2018.0,31-12-18,6.0,"11,50484749"
15650,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Zhejiang Tangsong Wine Co Ltd,million litres,2018.0,31-12-18,6.0,"9,838455115"
15651,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Zhejiang Shaoxing Baita Brewery,million litres,2018.0,31-12-18,6.0,"9,536045063"
15652,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Others,million litres,2018.0,31-12-18,6.0,"4271,774832"
15653,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Kuai Ji Shan Shaoxing Wine Co Ltd,million litres,2019.0,31-12-19,7.0,"122,2046355"
15654,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Zhejiang Guyue Longshan Shaoxing Wine Co Ltd,million litres,2019.0,31-12-19,7.0,"130,3981497"
15655,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Seoul Takju Association,million litres,2019.0,31-12-19,7.0,"109,5999973"
15656,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Yantai Changyu Group Co Ltd,million litres,2019.0,31-12-19,7.0,"86,31800071"
15657,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Jiangsu Zhangjiagang Brewery Co Ltd,million litres,2019.0,31-12-19,7.0,"70,08045824"
15658,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,China National Cereals Oils  Foodstuffs Imp  Exp Corp COFCO,million litres,2019.0,31-12-19,7.0,"75,53783393"
15659,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Bright Food Group Co Ltd,million litres,2019.0,31-12-19,7.0,"72,63859505"
15660,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Hakutsuru Sake Brewing Co Ltd,million litres,2019.0,31-12-19,7.0,"58,4356738"
15661,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Suntory Holdings Ltd,million litres,2019.0,31-12-19,7.0,"53,89258594"
15662,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Takara Holdings Inc,million litres,2019.0,31-12-19,7.0,"52,9235762"
15663,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Kooksoondang Brewery Co Ltd,million litres,2019.0,31-12-19,7.0,"64,64853794"
15664,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Via Concha y Toro SA,million litres,2019.0,31-12-19,7.0,"28,31451955"
15665,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Gekkeikan Sake Co Ltd,million litres,2019.0,31-12-19,7.0,"47,51072597"
15666,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Kirin Holdings Co Ltd,million litres,2019.0,31-12-19,7.0,"40,92294916"
15667,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Santa Helena SA,million litres,2019.0,31-12-19,7.0,"18,74699944"
15668,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Koyama Honke Syuzou Co Ltd,million litres,2019.0,31-12-19,7.0,"25,48500052"
15669,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Ozeki Co Ltd,million litres,2019.0,31-12-19,7.0,"24,22976794"
15670,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Treasury Wine Estates Ltd,million litres,2019.0,31-12-19,7.0,"13,01452065"
15671,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Yantai Weilong Grape Wine Co Ltd,million litres,2019.0,31-12-19,7.0,"19,32312222"
15672,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Zhejiang Pagoda Brand Shaoxing Wine Factory,million litres,2019.0,31-12-19,7.0,"19,41646337"
15673,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Shanghai Jin Feng Wine Co,million litres,2019.0,31-12-19,7.0,"20,2509797"
15674,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Lotte Group,million litres,2019.0,31-12-19,7.0,"16,95365732"
15675,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Kizakura Sake Brewing Co Ltd,million litres,2019.0,31-12-19,7.0,"17,73399873"
15676,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Asahi Group Holdings Ltd,million litres,2019.0,31-12-19,7.0,"16,09873379"
15677,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Nihonsakari Co Ltd,million litres,2019.0,31-12-19,7.0,"15,675556"
15678,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,KikuMasamune Sake Brewing Co Ltd,million litres,2019.0,31-12-19,7.0,"16,2882691"
15679,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Pusan Takju Association,million litres,2019.0,31-12-19,7.0,"15,54069791"
15680,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Dynasty Winery Co Ltd,million litres,2019.0,31-12-19,7.0,"16,65680363"
15681,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,EJ Gallo Winery Inc,million litres,2019.0,31-12-19,7.0,"16,69419122"
15682,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Asahi Shuzo Co Ltd,million litres,2019.0,31-12-19,7.0,"10,36403481"
15683,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Pernod Ricard Groupe,million litres,2019.0,31-12-19,7.0,"11,6110811"
15684,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Yantai Pengzhu Winery Co Ltd,million litres,2019.0,31-12-19,7.0,"11,29577673"
15685,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Sapporo Holdings Ltd,million litres,2019.0,31-12-19,7.0,"13,73515008"
15686,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,New Silkroad Culturaltainment Ltd,million litres,2019.0,31-12-19,7.0,"12,81347054"
15687,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Kiyosuzakura Brewery Corp,million litres,2019.0,31-12-19,7.0,"10,47299956"
15688,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Thang Long Liquor JSC,million litres,2019.0,31-12-19,7.0,"8,318348371"
15689,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Siam Winery Co Ltd,million litres,2019.0,31-12-19,7.0,"7,027180618"
15690,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Hakushika Co Ltd,million litres,2019.0,31-12-19,7.0,"10,27690645"
15691,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Samant Soma Wines Ltd,million litres,2019.0,31-12-19,7.0,"7,490000152"
15692,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Daegu Takju Association,million litres,2019.0,31-12-19,7.0,"12,70000015"
15693,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,LVMH Mot Hennessy Louis Vuitton SA,million litres,2019.0,31-12-19,7.0,"7,855661119"
15694,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Citic Guoan Group,million litres,2019.0,31-12-19,7.0,"7,273190135"
15695,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Kikkoman Corp,million litres,2019.0,31-12-19,7.0,"7,673343229"
15696,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,China Tontine Wines Group Ltd,million litres,2019.0,31-12-19,7.0,"15,64999873"
15697,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Bel Mondo Italia Corp,million litres,2019.0,31-12-19,7.0,"5,500000036"
15698,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Wine Group Inc The,million litres,2019.0,31-12-19,7.0,"7,689453945"
15699,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Taiwan Tobacco  Liquor Corp,million litres,2019.0,31-12-19,7.0,"6,660426088"
15700,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Sawanotsuru Co Ltd,million litres,2019.0,31-12-19,7.0,"6,857999776"
15701,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Hokkan Syuzou Co Ltd,million litres,2019.0,31-12-19,7.0,"6,336000063"
15702,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Tenwow International Holdings Ltd,million litres,2019.0,31-12-19,7.0,"6,191850046"
15703,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Perindustrian Bapak Djenggot PT,million litres,2019.0,31-12-19,7.0,"6,957676173"
15704,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Kikusui Sake Co Ltd,million litres,2019.0,31-12-19,7.0,"5,847000281"
15705,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Castel Groupe,million litres,2019.0,31-12-19,7.0,"5,178799283"
15706,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Baesangmyun Brewery Place Co Ltd,million litres,2019.0,31-12-19,7.0,"4,507674223"
15707,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Akita Shurui Seizoh Co Ltd,million litres,2019.0,31-12-19,7.0,"4,866999947"
15708,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Heineken NV,million litres,2019.0,31-12-19,7.0,"5,159199625"
15709,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Kenbishi Sake Brewing Co Ltd,million litres,2019.0,31-12-19,7.0,"5,232999664"
15710,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,King Zyozou Co Ltd,million litres,2019.0,31-12-19,7.0,"4,170639831"
15711,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Shanhao Group Co,million litres,2019.0,31-12-19,7.0,"3,792160007"
15712,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Constellation Brands Inc,million litres,2019.0,31-12-19,7.0,"4,939200088"
15713,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Hakubotan Shuzo Co Ltd,million litres,2019.0,31-12-19,7.0,"2,760000058"
15714,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Bohae Brewery Co Ltd,million litres,2019.0,31-12-19,7.0,"2,440000123"
15715,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Hite Jinro Co Ltd,million litres,2019.0,31-12-19,7.0,"2,734136437"
15716,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Akita Meijyo Co Ltd,million litres,2019.0,31-12-19,7.0,"2,867999952"
15717,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Others,million litres,2019.0,31-12-19,7.0,"4457,397128"
15718,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Kuai Ji Shan Shaoxing Wine Co Ltd,million litres,2020.0,31-12-20,8.0,"125,4117528"
15719,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Zhejiang Guyue Longshan Shaoxing Wine Co Ltd,million litres,2020.0,31-12-20,8.0,"136,5917913"
15720,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Seoul Takju Association,million litres,2020.0,31-12-20,8.0,"104,523727"
15721,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Yantai Changyu Group Co Ltd,million litres,2020.0,31-12-20,8.0,"98,95799817"
15722,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Jiangsu Zhangjiagang Brewery Co Ltd,million litres,2020.0,31-12-20,8.0,"74,98608952"
15723,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,China National Cereals Oils  Foodstuffs Imp  Exp Corp COFCO,million litres,2020.0,31-12-20,8.0,"79,34974669"
15724,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Bright Food Group Co Ltd,million litres,2020.0,31-12-20,8.0,"77,2874567"
15725,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Hakutsuru Sake Brewing Co Ltd,million litres,2020.0,31-12-20,8.0,"58,35945448"
15726,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Suntory Holdings Ltd,million litres,2020.0,31-12-20,8.0,"55,71601235"
15727,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Takara Holdings Inc,million litres,2020.0,31-12-20,8.0,"54,27589777"
15728,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Kooksoondang Brewery Co Ltd,million litres,2020.0,31-12-20,8.0,"55,0701597"
15729,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Via Concha y Toro SA,million litres,2020.0,31-12-20,8.0,"31,54248159"
15730,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Gekkeikan Sake Co Ltd,million litres,2020.0,31-12-20,8.0,"46,6173571"
15731,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Kirin Holdings Co Ltd,million litres,2020.0,31-12-20,8.0,"39,03821086"
15732,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Santa Helena SA,million litres,2020.0,31-12-20,8.0,"26,67600105"
15733,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Koyama Honke Syuzou Co Ltd,million litres,2020.0,31-12-20,8.0,"25,39900076"
15734,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Ozeki Co Ltd,million litres,2020.0,31-12-20,8.0,"23,32017179"
15735,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Treasury Wine Estates Ltd,million litres,2020.0,31-12-20,8.0,"16,18319127"
15736,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Yantai Weilong Grape Wine Co Ltd,million litres,2020.0,31-12-20,8.0,"19,73136751"
15737,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Zhejiang Pagoda Brand Shaoxing Wine Factory,million litres,2020.0,31-12-20,8.0,"19,98670477"
15738,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Shanghai Jin Feng Wine Co,million litres,2020.0,31-12-20,8.0,"19,55271897"
15739,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Lotte Group,million litres,2020.0,31-12-20,8.0,"19,12860113"
15740,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Kizakura Sake Brewing Co Ltd,million litres,2020.0,31-12-20,8.0,"17,09199963"
15741,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Asahi Group Holdings Ltd,million litres,2020.0,31-12-20,8.0,"15,83335565"
15742,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Nihonsakari Co Ltd,million litres,2020.0,31-12-20,8.0,"15,74428348"
15743,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,KikuMasamune Sake Brewing Co Ltd,million litres,2020.0,31-12-20,8.0,"15,80280427"
15744,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Pusan Takju Association,million litres,2020.0,31-12-20,8.0,"15,88810693"
15745,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Dynasty Winery Co Ltd,million litres,2020.0,31-12-20,8.0,"15,47329469"
15746,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,EJ Gallo Winery Inc,million litres,2020.0,31-12-20,8.0,"15,05675652"
15747,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Asahi Shuzo Co Ltd,million litres,2020.0,31-12-20,8.0,"11,3896798"
15748,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Pernod Ricard Groupe,million litres,2020.0,31-12-20,8.0,"11,80444586"
15749,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Yantai Pengzhu Winery Co Ltd,million litres,2020.0,31-12-20,8.0,"11,75890691"
15750,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Sapporo Holdings Ltd,million litres,2020.0,31-12-20,8.0,"12,06951535"
15751,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,New Silkroad Culturaltainment Ltd,million litres,2020.0,31-12-20,8.0,"10,22515002"
15752,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Kiyosuzakura Brewery Corp,million litres,2020.0,31-12-20,8.0,"10,02000035"
15753,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Thang Long Liquor JSC,million litres,2020.0,31-12-20,8.0,"8,644411745"
15754,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Siam Winery Co Ltd,million litres,2020.0,31-12-20,8.0,"7,838936372"
15755,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Hakushika Co Ltd,million litres,2020.0,31-12-20,8.0,"9,354849469"
15756,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Samant Soma Wines Ltd,million litres,2020.0,31-12-20,8.0,"8,29262488"
15757,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Daegu Takju Association,million litres,2020.0,31-12-20,8.0,"11,29118937"
15758,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,LVMH Mot Hennessy Louis Vuitton SA,million litres,2020.0,31-12-20,8.0,"8,028339398"
15759,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Citic Guoan Group,million litres,2020.0,31-12-20,8.0,"7,579209957"
15760,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Kikkoman Corp,million litres,2020.0,31-12-20,8.0,"7,445863039"
15761,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,China Tontine Wines Group Ltd,million litres,2020.0,31-12-20,8.0,"14,38144032"
15762,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Bel Mondo Italia Corp,million litres,2020.0,31-12-20,8.0,"6,329999931"
15763,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Wine Group Inc The,million litres,2020.0,31-12-20,8.0,"7,243370128"
15764,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Taiwan Tobacco  Liquor Corp,million litres,2020.0,31-12-20,8.0,"6,552334061"
15765,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Sawanotsuru Co Ltd,million litres,2020.0,31-12-20,8.0,"6,583000407"
15766,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Hokkan Syuzou Co Ltd,million litres,2020.0,31-12-20,8.0,"6,280000261"
15767,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Tenwow International Holdings Ltd,million litres,2020.0,31-12-20,8.0,"6,099675199"
15768,1.0,Alcoholic Drinks,14.0,1.0,Total Volume,Perindustrian Bapak Djenggot PT,million litres,2020.0,31-12-20,8.0,"6,367200139"
