,Unnamed: 0,Location,Industry,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Unit,Year_text,Year_date,Year_minus_2016,Volume
180,361,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Blue Ribbon Intermediate Holdings LLC,million litres,2021.0,31-Dec-21,9.0,"1045,440358"
181,363,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Thai Beverage PCL,million litres,2017.0,31 12 2017,5.0,"746,2283689"
182,365,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Thai Beverage PCL,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"766,8533686"
183,367,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Thai Beverage PCL,million litres,2019.0,31 12 2019,7.0,"696,2219372"
184,369,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Thai Beverage PCL,million litres,2020.0,"Thu, 31 December 2020",8.0,"865,6826272"
185,371,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Thai Beverage PCL,million litres,2021.0,31-Dec-21,9.0,"879,9499271"
186,373,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Sapporo Holdings Ltd,million litres,2017.0,31-12-17,5.0,"826,0124871"
187,375,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Sapporo Holdings Ltd,million litres,2018.0,31-12-18,6.0,"801,6581697"
188,377,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Sapporo Holdings Ltd,million litres,2019.0,31-12-19,7.0,"806,6886868"
189,379,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Sapporo Holdings Ltd,million litres,2020.0,31-12-20,8.0,"810,5897645"
190,381,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Sapporo Holdings Ltd,million litres,2021.0,"Fri, 31 December 2021",9.0,"824,7866057"
191,383,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Ca Cerveceras Unidas SA,million litres,2017.0,31 12 2017,5.0,"718,0454368"
192,385,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Ca Cerveceras Unidas SA,million litres,2018.0,31-12-18,6.0,"715,8983261"
193,387,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Ca Cerveceras Unidas SA,million litres,2019.0,"Tue, 31 December 2019",7.0,"712,516307"
194,389,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Ca Cerveceras Unidas SA,million litres,2020.0,31 12 2020,8.0,"731,8890975"
195,391,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Ca Cerveceras Unidas SA,million litres,2021.0,31-12-21,9.0,"799,66365"
196,393,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bitburger Braugruppe GmbH,million litres,2017.0,31-12-17,5.0,"745,2843241"
197,395,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bitburger Braugruppe GmbH,million litres,2018.0,31-Dec-18,6.0,"743,1523474"
198,397,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bitburger Braugruppe GmbH,million litres,2019.0,31-Dec-19,7.0,"731,1315535"
199,399,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bitburger Braugruppe GmbH,million litres,2020.0,31 12 2020,8.0,"725,1578828"
200,401,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bitburger Braugruppe GmbH,million litres,2021.0,31-Dec-21,9.0,"720,2606063"
201,403,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Hite Jinro Co Ltd,million litres,2017.0,"Sunday, 31 Dec 2017",5.0,"732,9620025"
202,405,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Hite Jinro Co Ltd,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"685,8049165"
203,407,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Hite Jinro Co Ltd,million litres,2019.0,"Tuesday, 31 Dec 2019",7.0,"697,0103022"
204,409,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Hite Jinro Co Ltd,million litres,2020.0,31-Dec-20,8.0,"690,4372295"
205,411,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Hite Jinro Co Ltd,million litres,2021.0,"Friday, 31 Dec 2021",9.0,"699,336869"
206,413,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Oettinger Brauerei GmbH,million litres,2017.0,31-Dec-17,5.0,"737,3719296"
207,415,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Oettinger Brauerei GmbH,million litres,2018.0,31-Dec-18,6.0,"726,890867"
208,417,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Oettinger Brauerei GmbH,million litres,2019.0,31 12 2019,7.0,"704,0464743"
209,419,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Oettinger Brauerei GmbH,million litres,2020.0,31-12-20,8.0,"694,8648763"
210,421,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Oettinger Brauerei GmbH,million litres,2021.0,"Friday, 31 Dec 2021",9.0,"682,0603075"
211,423,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Hanoi Alcohol Beer  Beverages Corp Habeco,million litres,2017.0,31-12-17,5.0,"554,5742363"
212,425,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Hanoi Alcohol Beer  Beverages Corp Habeco,million litres,2018.0,31-12-18,6.0,"581,2855096"
213,427,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Hanoi Alcohol Beer  Beverages Corp Habeco,million litres,2019.0,31-12-19,7.0,"615,4574058"
214,429,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Hanoi Alcohol Beer  Beverages Corp Habeco,million litres,2020.0,"Thursday, 31 Dec 2020",8.0,"636,1810202"
215,431,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Hanoi Alcohol Beer  Beverages Corp Habeco,million litres,2021.0,31 12 2021,9.0,"655,1885367"
216,433,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Obolon PAT,million litres,2017.0,31-12-17,5.0,"1013,852916"
217,435,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Obolon PAT,million litres,2018.0,"Mon, 31 December 2018",6.0,"854,3615055"
218,437,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Obolon PAT,million litres,2019.0,31 12 2019,7.0,"681,0390166"
219,439,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Obolon PAT,million litres,2020.0,"Thursday, 31 Dec 2020",8.0,"646,7147587"
220,441,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Obolon PAT,million litres,2021.0,31 12 2021,9.0,"621,0087241"
221,443,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Empresas Polar CA,million litres,2017.0,31-Dec-17,5.0,"1693,194512"
222,445,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Empresas Polar CA,million litres,2018.0,31-Dec-18,6.0,"1702,378448"
223,447,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Empresas Polar CA,million litres,2019.0,31 12 2019,7.0,"1531,597684"
224,449,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Empresas Polar CA,million litres,2020.0,"Thursday, 31 Dec 2020",8.0,"722,5236832"
225,451,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Empresas Polar CA,million litres,2021.0,31-12-21,9.0,"569,9124944"
226,453,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,million litres,2017.0,31-12-17,5.0,"549,6672704"
227,455,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"563,1752032"
228,457,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,million litres,2019.0,31-Dec-19,7.0,"564,7628024"
229,459,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,million litres,2020.0,31-12-20,8.0,"566,944143"
230,461,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,million litres,2021.0,31-Dec-21,9.0,"569,7411608"
231,463,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cia da Unio de Cervejas de Angola SA,million litres,2017.0,31-Dec-17,5.0,"412,2678204"
232,465,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cia da Unio de Cervejas de Angola SA,million litres,2018.0,31-12-18,6.0,"428,1654913"
233,467,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cia da Unio de Cervejas de Angola SA,million litres,2019.0,"Tuesday, 31 Dec 2019",7.0,"436,4930258"
234,469,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cia da Unio de Cervejas de Angola SA,million litres,2020.0,31-12-20,8.0,"462,8558782"
235,471,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cia da Unio de Cervejas de Angola SA,million litres,2021.0,31-12-21,9.0,"483,412736"
236,473,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Damm SA,million litres,2017.0,"Sunday, 31 Dec 2017",5.0,"417,2358885"
237,475,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Damm SA,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"433,9325943"
238,477,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Damm SA,million litres,2019.0,"Tuesday, 31 Dec 2019",7.0,"455,742397"
239,479,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Damm SA,million litres,2020.0,31 12 2020,8.0,"468,6986827"
240,481,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Damm SA,million litres,2021.0,"Friday, 31 Dec 2021",9.0,"475,9446041"
241,483,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Paulaner Brauerei GmbH  Co KG,million litres,2017.0,31 12 2017,5.0,"341,647091"
242,485,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Paulaner Brauerei GmbH  Co KG,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"355,5642604"
243,487,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Paulaner Brauerei GmbH  Co KG,million litres,2019.0,31-12-19,7.0,"355,5409159"
244,489,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Paulaner Brauerei GmbH  Co KG,million litres,2020.0,"Thursday, 31 Dec 2020",8.0,"363,4124195"
245,491,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Paulaner Brauerei GmbH  Co KG,million litres,2021.0,"Fri, 31 December 2021",9.0,"371,7678259"
246,493,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Florida Ice  Farm Co SA,million litres,2017.0,"Sunday, 31 Dec 2017",5.0,"353,1974287"
247,495,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Florida Ice  Farm Co SA,million litres,2018.0,31 12 2018,6.0,"347,821739"
248,497,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Florida Ice  Farm Co SA,million litres,2019.0,31-12-19,7.0,"343,4664515"
249,499,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Florida Ice  Farm Co SA,million litres,2020.0,31-12-20,8.0,"340,9287456"
250,501,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Florida Ice  Farm Co SA,million litres,2021.0,31 12 2021,9.0,"336,1435034"
251,503,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brauerei C  A Veltins GmbH  Co KG,million litres,2017.0,"Sunday, 31 Dec 2017",5.0,"294,8506913"
252,505,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brauerei C  A Veltins GmbH  Co KG,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"309,8340382"
253,507,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brauerei C  A Veltins GmbH  Co KG,million litres,2019.0,31-12-19,7.0,"315,1159447"
254,509,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brauerei C  A Veltins GmbH  Co KG,million litres,2020.0,"Thursday, 31 Dec 2020",8.0,"321,7639738"
255,511,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brauerei C  A Veltins GmbH  Co KG,million litres,2021.0,31-Dec-21,9.0,"328,7439399"
256,513,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Taiwan Tobacco  Liquor Corp,million litres,2017.0,31-Dec-17,5.0,"331,4440549"
257,515,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Taiwan Tobacco  Liquor Corp,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"335,751427"
258,517,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Taiwan Tobacco  Liquor Corp,million litres,2019.0,"Tuesday, 31 Dec 2019",7.0,"330,782997"
259,519,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Taiwan Tobacco  Liquor Corp,million litres,2020.0,31-12-20,8.0,"324,576883"
260,521,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Taiwan Tobacco  Liquor Corp,million litres,2021.0,31 12 2021,9.0,"318,9667943"
261,523,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Yuengling Brewery,million litres,2017.0,31 12 2017,5.0,"288,2000083"
262,525,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Yuengling Brewery,million litres,2018.0,31-Dec-18,6.0,"307,4599889"
263,527,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Yuengling Brewery,million litres,2019.0,31-Dec-19,7.0,"303,1996769"
264,529,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Yuengling Brewery,million litres,2020.0,31-12-20,8.0,"305,6185323"
265,531,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Yuengling Brewery,million litres,2021.0,31 12 2021,9.0,"315,947774"
266,533,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2017.0,31-12-17,5.0,"373,1071082"
267,535,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2018.0,31-Dec-18,6.0,"351,1140835"
268,537,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2019.0,"Tuesday, 31 Dec 2019",7.0,"330,7883498"
269,539,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2020.0,31 12 2020,8.0,"318,6190473"
270,541,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2021.0,"Friday, 31 Dec 2021",9.0,"310,944901"
271,543,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Royal Unibrew AS,million litres,2017.0,31 12 2017,5.0,"342,7395898"
272,545,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Royal Unibrew AS,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"340,1306016"
273,547,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Royal Unibrew AS,million litres,2019.0,31-Dec-19,7.0,"323,202504"
274,549,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Royal Unibrew AS,million litres,2020.0,31 12 2020,8.0,"318,8293076"
275,551,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Royal Unibrew AS,million litres,2021.0,31-Dec-21,9.0,"306,3090177"
276,553,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Olvi Oyj,million litres,2017.0,31 12 2017,5.0,"284,0433572"
277,555,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Olvi Oyj,million litres,2018.0,31 12 2018,6.0,"293,0721589"
278,557,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Olvi Oyj,million litres,2019.0,"Tuesday, 31 Dec 2019",7.0,"297,5614709"
279,559,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Olvi Oyj,million litres,2020.0,"Thursday, 31 Dec 2020",8.0,"300,6931483"
280,561,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Olvi Oyj,million litres,2021.0,31-12-21,9.0,"294,6208987"
281,563,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cervecera Centroamericana SA,million litres,2017.0,31 12 2017,5.0,"181,106358"
282,565,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cervecera Centroamericana SA,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"216,2896276"
283,567,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cervecera Centroamericana SA,million litres,2019.0,31-12-19,7.0,"245,3973959"
284,569,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cervecera Centroamericana SA,million litres,2020.0,31 12 2020,8.0,"269,7399755"
285,571,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cervecera Centroamericana SA,million litres,2021.0,31-Dec-21,9.0,"283,9140306"
286,573,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brau Holding International AG,million litres,2017.0,31-12-17,5.0,"277,7403196"
287,575,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brau Holding International AG,million litres,2018.0,31-12-18,6.0,"277,4249342"
288,577,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brau Holding International AG,million litres,2019.0,"Tue, 31 December 2019",7.0,"276,3256817"
289,579,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brau Holding International AG,million litres,2020.0,"Thursday, 31 Dec 2020",8.0,"275,9455684"
290,581,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Brau Holding International AG,million litres,2021.0,31-12-21,9.0,"278,587016"
291,583,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Boston Beer Co Inc The,million litres,2017.0,"Sunday, 31 Dec 2017",5.0,"309,8902541"
292,585,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Boston Beer Co Inc The,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"331,0539183"
293,587,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Boston Beer Co Inc The,million litres,2019.0,31 12 2019,7.0,"337,6520125"
294,589,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Boston Beer Co Inc The,million litres,2020.0,31-12-20,8.0,"291,7566834"
295,591,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Boston Beer Co Inc The,million litres,2021.0,31-12-21,9.0,"261,8537004"
296,593,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bavaria NV,million litres,2017.0,"Sunday, 31 Dec 2017",5.0,"204,5612264"
297,595,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bavaria NV,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"203,0770866"
298,597,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bavaria NV,million litres,2019.0,"Tuesday, 31 Dec 2019",7.0,"201,3152256"
299,599,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bavaria NV,million litres,2020.0,31-12-20,8.0,"244,5192523"
300,601,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Bavaria NV,million litres,2021.0,31 12 2021,9.0,"252,8129807"
301,603,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,BGI Ethiopia Plc,million litres,2017.0,31-12-17,5.0,"124,9999946"
302,605,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,BGI Ethiopia Plc,million litres,2018.0,31-Dec-18,6.0,"150,0000031"
303,607,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,BGI Ethiopia Plc,million litres,2019.0,31 12 2019,7.0,"199,9999943"
304,609,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,BGI Ethiopia Plc,million litres,2020.0,"Thu, 31 December 2020",8.0,"224,6567016"
305,611,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,BGI Ethiopia Plc,million litres,2021.0,31-12-21,9.0,"246,7172076"
306,613,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Ochakovo MPBK ZAO,million litres,2017.0,"Sun, 31 December 2017",5.0,"223,2805292"
307,615,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Ochakovo MPBK ZAO,million litres,2018.0,"Mon, 31 December 2018",6.0,"243,914176"
308,617,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Ochakovo MPBK ZAO,million litres,2019.0,31-12-19,7.0,"258,0599922"
309,619,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Ochakovo MPBK ZAO,million litres,2020.0,31-12-20,8.0,"258,0852242"
310,621,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Ochakovo MPBK ZAO,million litres,2021.0,"Friday, 31 Dec 2021",9.0,"246,0821487"
311,623,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Super Bock Group SGPS SA,million litres,2021.0,31-12-21,9.0,"221,6799333"
312,625,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,million litres,2017.0,31 12 2017,5.0,"200,9234887"
313,627,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"205,4854017"
314,629,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,million litres,2019.0,31-12-19,7.0,"203,6825752"
315,631,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,million litres,2020.0,31 12 2020,8.0,"206,6968417"
316,633,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,million litres,2021.0,31-12-21,9.0,"211,6123622"
317,635,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Karlsberg Brauerei GmbH  Co KG,million litres,2017.0,31-Dec-17,5.0,"217,0735785"
318,637,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Karlsberg Brauerei GmbH  Co KG,million litres,2018.0,31 12 2018,6.0,"219,8993209"
319,639,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Karlsberg Brauerei GmbH  Co KG,million litres,2019.0,"Tuesday, 31 Dec 2019",7.0,"205,774986"
320,641,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Karlsberg Brauerei GmbH  Co KG,million litres,2020.0,31-Dec-20,8.0,"199,508692"
321,643,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Karlsberg Brauerei GmbH  Co KG,million litres,2021.0,31 12 2021,9.0,"196,1418677"
322,645,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Behnoush Iran Co,million litres,2017.0,31 12 2017,5.0,"165,2537927"
323,647,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Behnoush Iran Co,million litres,2018.0,31-12-18,6.0,"168,1420017"
324,649,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Behnoush Iran Co,million litres,2019.0,"Tuesday, 31 Dec 2019",7.0,"183,1972018"
325,651,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Behnoush Iran Co,million litres,2020.0,31-12-20,8.0,"183,4536734"
326,653,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Behnoush Iran Co,million litres,2021.0,31 12 2021,9.0,"183,7105068"
327,655,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cisneros Grupo,million litres,2017.0,31-Dec-17,5.0,"263,842701"
328,657,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cisneros Grupo,million litres,2018.0,"Mon, 31 December 2018",6.0,"267,9863859"
329,659,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cisneros Grupo,million litres,2019.0,"Tuesday, 31 Dec 2019",7.0,"240,6517877"
330,661,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cisneros Grupo,million litres,2020.0,31 12 2020,8.0,"215,7398368"
331,663,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Cisneros Grupo,million litres,2021.0,31 12 2021,9.0,"133,8262398"
332,665,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Asia Brewery Inc,million litres,2017.0,31-Dec-17,5.0,"122,1566439"
333,667,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Asia Brewery Inc,million litres,2018.0,31 12 2018,6.0,"119,9233441"
334,669,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Asia Brewery Inc,million litres,2019.0,31-12-19,7.0,"118,5149598"
335,671,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Asia Brewery Inc,million litres,2020.0,31-12-20,8.0,"125,4547218"
336,673,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Asia Brewery Inc,million litres,2021.0,31-12-21,9.0,"129,1870213"
337,675,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,SABMiller Plc,million litres,2017.0,"Sunday, 31 Dec 2017",5.0,"18092,43481"
338,677,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,SABMiller Plc,million litres,2018.0,31-Dec-18,6.0,"18410,23304"
339,679,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,SABMiller Plc,million litres,2019.0,31-12-19,7.0,"18833,34911"
340,681,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,SABMiller Plc,million litres,2020.0,31 12 2020,8.0,"0,665304266"
341,683,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,SABMiller Plc,million litres,2021.0,31-12-21,9.0,"0,678795411"
342,685,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Unicer  Bebidas de Portugal SA,million litres,2017.0,"Sun, 31 December 2017",5.0,"250,3174504"
343,687,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Unicer  Bebidas de Portugal SA,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"219,1409281"
344,689,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Unicer  Bebidas de Portugal SA,million litres,2019.0,"Tuesday, 31 Dec 2019",7.0,"212,7930199"
345,691,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Unicer  Bebidas de Portugal SA,million litres,2020.0,"Thursday, 31 Dec 2020",8.0,"208,9100012"
346,693,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,China Resources Enterprise Ltd,million litres,2017.0,"Sunday, 31 Dec 2017",5.0,"12099,24939"
347,695,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,China Resources Enterprise Ltd,million litres,2018.0,31 12 2018,6.0,"11812,58086"
348,697,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Pabst Brewing Co,million litres,2017.0,31-Dec-17,5.0,"1107,405548"
349,699,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Oriental Brewery Co Ltd,million litres,2017.0,31 12 2017,5.0,"1105,500076"
350,701,8.0,Alcoholic Drinks,13.0,1.0,Total Volume,Nantong Fuhao Alcohol Industry Co Ltd,million litres,2017.0,31 12 2017,5.0,"371,3819773"
