Location,Industry,Edition,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Year_text,Year_date,Volume
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",456712.463
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",461429.32889999996
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",474142.1516
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",487959.4081
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",493639.9067
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",482588.3503
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",483879.77280000004
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",489458.7121
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",486059.1202
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",486224.9534
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",489059.2684
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",496491.3972
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",2288342.976
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",2348670.451
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",2414094.0420000004
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",2454232.1459999997
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",2600245.68
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",2660341.513
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",2644746.02
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",2835062.5719999997
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",2814067.81
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",2642181.085
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",2533590.83
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",2399471.885
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",2320866.013
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",2293058.108
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",2317213.115
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",1812161.893
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",1709171.779
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",1726626.849
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",1742570.891
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",1727833.684
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",1658762.7910000002
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",1665384.908
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",1603106.283
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",1608782.8239999998
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",1613636.6840000001
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",1652606.795
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",1622461.067
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",1670086.288
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",1609159.323
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",1583447.28
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",500919.35719999997
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",510341.3327
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",526482.6414000001
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",544257.521
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",566547.515
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",587287.1043
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",620819.708
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",619258.6961
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",655600.3736
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",679731.9732
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",708752.5118
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",742464.1176
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",777502.3628
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",811574.8054
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",849093.1605
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",2096654.513
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",2168294.146
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",2233323.082
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",2311128.7849999997
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",2398995.9699999997
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",2489508.391
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",2559651.071
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",2642466.7989999996
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",2750569.321
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",2838933.464
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",2886962.9
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",2943501.773
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",3024043.81
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",3097021.811
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",3196737.3649999998
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",8035285.643999999
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",7976776.937
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",8025489.805
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",8048310.05
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",8097214.146000001
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",8062861.399
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",8074870.149
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",8097517.293
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",8041127.325
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",7913943.242000001
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",7806530.184
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",7737363.75
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",7753387.831
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",7749225.664
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",7736843.7530000005
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",22403496.34
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",23543123.97
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",25184954.95
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",27723577.0
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",30104841.32
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",31069816.45
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",32324176.58
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",34114315.0
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",35341870.13
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",36025311.99
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",37133552.74
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",36777950.93
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",35644568.489999995
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",34895240.7
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",35198866.62
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",1612167.534
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",1655457.9949999999
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",1701307.23
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",1728079.212
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",1761100.677
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",1802104.745
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",1791342.148
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",1743442.132
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",1711343.467
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",1627151.1290000002
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",1611647.274
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",1601966.509
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",1601682.612
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",1621552.498
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",1634721.5559999999
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",15474617.24
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",16558569.59
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",17944923.64
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",19366894.950000003
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",21675472.23
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",21678920.36
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",20768946.220000003
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",20274463.07
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",20392713.919999998
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",20682182.75
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",19802664.970000003
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",18578232.72
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",17265346.14
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",17170572.59
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",16927012.05
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",13169092.68
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",14158827.12
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",14970717.22
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",15819054.08
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",16650848.740000002
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",17133978.96
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",17441427.72
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",17831209.25
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",18392142.29
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",18807545.21
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",18679367.259999998
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",19198367.51
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",19452000.47
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",18893780.54
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",19423509.06
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",6438804.008
